KAISHA_CODE,TOSAN_FLG,URIAGE,JUGYOIN_SU,SHIHON_KIN,SOU_SHIHON,JIKO_SHIHON,SO_SHIHON_KEIJO_RIEKI_RITU,SO_SHIHON_KIGYO_SHUEKI_RITU,SO_SHIHON_ZEIBIKIMAE_RIEKI_RITU,URIAGE_EIGYO_HIYO_RITU,URIAGE_GENKA_RITU,URIAGE_HANKANHI_RITU,URIAGE_EIGYO_GAI_SHUEKI_RITU,URIAGE_EIGYO_GAI_HIYO_RITU,URIAGE_KEIJO_RIEKI_RITU,URIAGE_ZEIBIKIMAE_RIEKI_RITU,URIAGE_TOKI_RIEKI_RITU,URIAGE_KINYU_SHUSHI_RITU,URIAGE_KINRI_FUTAN_RITU,SHIHON_KIN_BAI_RITU,SO_SHIHON_KAITEN_KIKAN,KOTEI_SHISAN_KAITEN_KIKAN,YUKEI_KOTEI_SHISAN_KAITEN_KIKAN,URIKAKE_KAITEN_KIKAN,TANAOROSHI_KAITEN_KIKAN,SHOHIN_KAITEN_KIKAN,KAIIRE_SAIMU_KAITEN_KIKAN,SHIHARAI_TEGATA_KAITEN_KIKAN,KAIKAKE_KAITEN_KIKAN,GEN_YOKIN_TEMOCHI_NISSU
C11773,0,66668,3,10000,96,7,-2.64,-1.12,-1.18,101.22,54.16,47.06,0.06,1.89,-3.05,-1.37,-2.31,-1.73,1.76,0.78,13.86,0.93,0.39,1.37,0.47,0,0.74,0,0.74,316.93
C11774,0,58700,16,10000,63,50,-0.91,-0.88,-0.91,100.81,5.38,100.81,0.06,0.03,-0.79,-0.79,-0.79,-0.01,0.03,5.05,10.38,6.3,6.26,0.91,0.02,0,0,0,0,95.81
C11788,0,1068,1,5000,8,-21,-52.13,-50.53,-55.12,174.2,48.76,109.72,0.06,12.03,-72.08,-75.73,-76.04,-7.73,7.77,-4.38,16.77,1.72,0,8.1,0,0,5.94,0,4.83,213.46
C11789,0,540788,20,30000,625,97,0.17,1.74,0.3,98.46,81.31,17.15,0.06,1.45,0.15,0.28,0.28,-1.45,1.45,3.26,11.11,8.65,8.06,1.05,0.68,0,1.81,1.48,0.33,18.03
C11790,0,653224,16,10000,141,9,1.07,3.28,2.77,99.48,88.56,10.92,0.06,0.39,0.18,0.48,0.46,-0.38,0.38,0.94,2.07,0.36,0.27,0.85,0.18,0.16,0.43,0,0.43,16.1
C11798,0,271180,16,16000,179,145,1.08,1.27,1.39,99.38,91.51,7.87,0.06,0.1,0.57,0.74,0.68,-0.1,0.1,9.08,6.37,0.34,0.19,1.23,1.5,0,0.45,0,0.45,89.58
C11805,0,288726,14,185000,1230,200,-6.71,-4.96,-6.71,115.22,73.73,41.49,0.06,7.71,-22.87,-22.87,-22.95,-5.97,5.98,1.08,40.9,4.56,3.68,8.76,14.61,0,0.68,0,0.68,33.44
C11806,0,2601505,90,90000,2138,1160,29.89,29.89,29.85,80.37,68.99,11.38,0.06,0.04,19.66,19.63,11.69,0.06,0,12.89,7.89,0.84,0.29,3.76,0.71,0.2,0.81,0,0.81,2.04
C11808,0,151777,8,3000,133,-6,2.36,4.7,2.13,96.7,77.67,19.03,0.06,1.7,1.67,1.51,1.47,-1.65,1.65,-2.13,8.47,1.08,0.8,1.99,2.47,0.1,0.35,0,0.35,62.62
C11811,0,160677,10,30000,193,11,0.99,2.91,0.99,97.25,60.72,36.52,0.06,1.85,0.96,0.96,0.85,-1.85,1.85,0.39,11.57,0.18,0.02,3.82,4.76,0,1.7,0.66,1.04,55.05
C11823,0,233838,18,10000,138,-28,2.91,4.74,2.13,97.82,82.08,15.74,0.06,0.86,1.37,1.01,0.95,-0.86,0.86,-2.87,5.68,3.14,2.74,1.47,0.75,0.3,1.67,1.33,0.34,4.56
C11848,0,251740,10,10000,263,207,2.12,2.12,2.32,98.27,85.04,13.23,0.05,0,1.78,1.94,1.29,0.01,0,20.74,10.04,1.37,0.11,1.6,0.8,0,1.74,0.86,0.88,166.14
C11858,0,118359,5,10000,92,10,-1.29,0.6,-1.29,98.97,78.87,20.1,0.05,1.89,-0.81,-0.81,-0.86,-1.19,1.19,1.04,7.54,0.91,0.2,1.87,3.47,0.56,1.31,0,1.31,22.88
C11864,0,160690,10,3000,73,32,6.03,6.33,6.67,97.73,74.51,23.22,0.05,0.11,2.21,2.45,1.76,-0.11,0.11,10.72,4.41,0.63,0.51,1.15,0.7,0,0.65,0,0.65,38.09
C11872,0,204436,14,10000,334,47,0.03,1.88,0.36,97.59,77.39,20.2,0.05,2.42,0.04,0.47,0.27,-2.42,2.42,4.7,15.7,10.47,9.94,0.09,1.04,0,1.1,0.86,0.24,56.77
C11876,0,68520,2,5000,38,12,-5.84,-4.88,-5.84,102.23,9.29,92.94,0.05,0.43,-2.6,-2.6,-2.6,-0.42,0.43,2.49,5.35,2.57,2.57,1.06,0.14,0.14,0.03,0,0.03,36.49
C11879,0,810067,20,10000,433,115,33.9,34.66,33.9,85.15,76.46,8.69,0.05,0.39,14.51,14.51,9.78,-0.32,0.33,11.54,5.14,1.02,0.71,2.14,0.15,0,1.38,0.84,0.55,55.92
C11880,0,267964,21,90000,126,-97,4.19,7.51,4.16,96.98,87.92,9.06,0.05,1.49,1.58,1.57,1.52,-1.25,1.26,-1.08,4.54,0.18,0.05,2.33,1.28,0,1,0.1,0.9,11.61
C11897,0,77980,3,10000,76,8,0.18,2.5,0.18,98.09,33.8,64.29,0.05,1.81,0.14,0.14,0.07,-1.81,1.81,0.81,9.41,5.05,0.57,2.18,0.85,0.85,0.75,0.42,0.33,19.95
C11900,0,272444,6,5000,162,-44,0.13,3.09,0.13,98.58,79.51,19.07,0.05,1.41,0.06,0.06,0.04,-1.4,1.41,-8.96,5.72,0.66,0.4,0.64,2.99,0.21,1.96,1.7,0.26,33.54
C11901,0,151611,5,10000,204,34,0.17,1.68,0.25,97.81,69.32,28.49,0.05,2.06,0.18,0.27,0.1,-1.61,1.63,3.44,12.92,0.83,0.09,6.46,1.84,1.82,2.5,0,2.5,82.55
C11908,0,916162,19,10000,483,47,8.6,9.29,8.54,96.12,87.46,8.66,0.05,0.29,3.63,3.61,2.5,-0.28,0.29,4.79,5.07,1.6,1.52,0.92,0.76,0,2.64,1.94,0.71,41.73
C11910,0,41308,3,7000,16,-21,-50.04,-49.87,-50.04,116.15,75.23,40.92,0.05,0.05,-16.15,-16.15,-16.4,-0.05,0.05,-3.11,3.87,1.02,0.74,0.95,0.98,0.98,1.81,0,1.81,27.21
C11911,0,162354,8,5000,78,9,6.42,6.63,6.42,97.37,83.01,14.36,0.05,0.19,2.49,2.49,2.49,-0.08,0.08,1.82,4.65,1.57,0.18,1.1,1.42,0,0.82,0,0.82,15.91
C11914,0,168840,16,10000,287,118,9.6,10.21,9.59,86.16,71.61,14.55,0.05,0.82,13.07,13.05,13.02,-0.82,0.82,11.86,16.33,3.17,3.08,1.46,2,0,2.53,1.34,1.2,157.6
C11926,0,17894,3,3000,13,-23,-46.71,-45.82,-46.71,127.55,65,62.55,0.04,0.53,-28.04,-28.04,-28.4,-0.53,0.53,-7.69,7.2,5.13,4.94,0.61,0.49,0,0.07,0,0.07,19.63
C11928,0,31544,4,158000,37,-76,-16.79,-10.05,-16.79,109.69,75.89,33.8,0.04,6.47,-16.11,-16.11,-17.7,-6.47,6.47,-0.49,11.52,5.01,0.57,1.78,2.77,2.77,1.08,0,1.08,10.89
C11953,0,270742,20,98000,389,1,0.52,3.19,0.51,96.37,66.86,29.5,0.04,3.08,0.6,0.59,0.4,-3.08,3.08,0.02,13.81,1.6,0.71,5.5,1.3,1.3,3.33,2.54,0.79,31.28
C11954,0,93954,4,3000,55,7,-2.43,-1.06,-1.96,100.54,85.82,14.72,0.04,0.65,-1.15,-0.93,-0.97,-0.65,0.65,2.51,5.7,1.49,1.46,0.58,0.05,0,0.74,0,0.74,72.55
C11955,0,53653,7,10000,43,3,-3.04,-1.65,-2.98,101.08,74.45,26.63,0.04,0.93,-1.97,-1.93,-2.04,-0.9,0.9,0.31,7.77,4.23,3.8,0.56,0.41,0,0.72,0,0.72,62.88
C11956,0,424880,8,10000,177,73,36.83,37.07,41.96,87.64,67.99,19.65,0.04,0.08,12.32,15.76,9.41,-0.08,0.08,7.33,4.01,0.08,0.06,1.36,1.94,1.94,1.41,0,1.41,8.89
C11962,0,1173193,55,40000,1374,-68,6.53,8.39,6.53,92.19,45.3,46.89,0.04,1.74,6.12,6.12,6.09,-1.72,1.74,-1.72,11.24,7.77,7.67,1.2,0.95,0.12,0.92,0.61,0.3,3.98
C11963,0,479272,18,32000,543,30,8.53,9.73,8.52,91.21,82.63,8.59,0.04,1.09,7.74,7.73,7.7,-1.09,1.09,0.96,10.89,3.04,1.82,4.34,2.05,0,3.11,1.86,1.25,12.19
C11969,0,41694,8,3000,40,-7,-13.71,-11.96,41.96,108.79,98.07,10.72,0.04,1.83,-10.57,33.01,25.7,-1.35,1.35,-2.66,9.25,3.03,2.96,1.98,2.73,0,0.26,0,0.26,11.81
C11979,0,566390,23,43200,1106,579,0.03,0.48,0.04,99.28,89.6,9.68,0.04,0.72,0.04,0.07,0.01,-0.72,0.72,13.41,18.76,4.71,2.33,2.35,9.4,4.86,3.34,3.12,0.22,32.57
C11980,0,400990,15,10000,427,56,2.61,4.8,2.43,95.93,74.14,21.79,0.04,1.89,2.22,2.07,2.07,-1.86,1.87,5.62,10.23,2.46,1.69,2.95,3.28,0,0.99,0.99,0,33.13
C11986,0,220734,15,10000,113,47,1.41,1.81,1.43,99.29,55.43,43.86,0.04,0.17,0.58,0.59,0.49,-0.16,0.16,4.72,4.95,1.2,0.08,0.65,0.46,0,0.28,0,0.28,61.45
C11992,0,93092,10,10000,249,27,-0.14,2.06,0.04,95.62,62.24,33.38,0.04,4.73,-0.3,0.09,0.28,-4.72,4.73,2.75,25.75,13.01,11.47,4.62,2.99,2.62,0.69,0,0.69,53.95
C11993,1,357937,17,10000,639,0,3.32,5.42,3.37,92.26,80.44,11.82,0.04,3.03,4.75,4.82,4.78,-3,3,-0.03,17.16,15.49,11.56,0.74,0.51,0,0.32,0,0.32,6.21
C12000,0,300284,15,8000,148,42,37.78,39.59,39.22,83.11,69.99,13.11,0.04,0.16,16.78,15.54,9.94,-0.16,0.16,5.32,4.75,1.01,0.92,1.75,0.05,0,1.11,0,1.11,56.5
C12021,0,55523,2,1000,48,2,28.42,29.93,28.42,79.34,49.71,29.63,0.04,1.04,19.66,19.66,18.79,-1.02,1.04,2.01,8.3,0.75,0.41,1.04,0.9,0,0.96,0,0.96,170.54
C12028,0,302262,19,20000,398,9,2.34,5.54,2.33,93.19,74.72,18.47,0.04,4.38,2.47,2.46,2.37,-3.36,3.38,0.49,12.65,6.36,6.29,2.63,2.71,0,1.48,0.75,0.73,17.06
C12029,0,7177726,90,80000,4380,2856,8.05,8.05,8.04,96.11,94.12,1.99,0.04,0,3.93,3.92,2.34,0.01,0,35.71,5.86,1.11,0.99,1.65,0.53,0.52,1.59,0.31,1.28,69.58
C12030,0,876806,3,3000,47,1,2.78,5.66,2.78,99.79,95.51,4.28,0.04,0.13,0.12,0.12,0.08,-0.12,0.13,0.53,1.94,0.03,0,0.43,0,0,0.04,0,0.04,2.06
C12031,0,325440,15,80000,426,199,0.95,2.1,0.95,97.84,76.09,21.75,0.04,1.2,1,1,0.62,-1.2,1.2,2.49,12.59,2.71,1.76,4.65,3.16,0.11,1.89,0.13,1.77,44.97
C12041,0,669052,17,10000,376,39,7.65,10.03,8.77,95.51,79.85,15.66,0.03,1.08,3.44,3.95,2.65,-1.07,1.07,3.92,5.4,1.55,1.32,1.17,2.04,0.01,2.46,2.11,0.35,18.02
C12047,0,137286,7,20000,84,46,15.82,16.74,15.93,91.81,68.26,23.55,0.03,0.45,7.77,7.82,5.26,-0.42,0.45,2.33,5.89,0.57,0.08,2.69,0.23,0,0.35,0,0.35,19.61
C12048,0,194126,10,10000,77,23,3.42,3.85,3.42,98.8,87.84,10.96,0.03,0.15,1.09,1.09,0.18,-0.14,0.14,2.31,3.81,0.43,0.19,1.53,0.52,0,0.31,0.18,0.13,28.41
C12055,0,5556,0,10000,8,0,-19.47,-17.27,-19.47,121.61,5.38,109.72,0.03,2.76,-24.34,-24.34,-26.07,-2.74,2.76,-0.03,15,2.92,1.9,2.02,0,0,0,0,0,291.46
C12062,0,52616,0,3000,12,8,23.73,23.73,23.73,95.56,69.49,26.07,0.03,0,4.47,4.47,4.34,0,0,2.75,2.26,0.67,0.05,0.41,0,0,0.33,0,0.33,30.24
C12066,0,151923,16,15000,176,-7,6.54,9.99,6.54,90.76,79.55,11.21,0.03,3.2,6.07,6.07,5.98,-3.2,3.2,-0.53,11.15,6.06,5.6,1.28,0.36,0,0.71,0,0.71,84.23
C12074,0,184906,8,19500,87,19,5.77,6.85,5.6,97.43,86.02,11.41,0.03,0.41,2.19,2.13,2.05,-0.41,0.41,1.02,4.56,0.07,0.02,1.58,0.34,0,0.48,0,0.48,14.37
C12082,0,775049,50,8000,334,11,0.8,1.34,0.8,99.57,86.95,12.62,0.03,0.18,0.28,0.28,0.12,-0.18,0.18,1.39,4.14,0.35,0.23,2.8,0.04,0,1.17,0.17,1,22.27
C12090,0,192152,7,10000,227,34,-1.39,-0.21,-1.14,99.92,62.03,37.89,0.03,1.42,-1.31,-1.08,-1.08,-1.09,1.11,3.46,11.35,0.45,0.17,1.54,2.44,2.44,1.06,0.21,0.85,197.76
C12096,0,159880,4,10000,58,35,31.89,32.02,33.2,90.49,77.18,13.31,0.03,0.22,9.32,9.7,7.01,-0.01,0.04,3.59,3.51,0.56,0.33,0.16,0.19,0,0.3,0,0.3,22.1
C12098,0,360037,6,3000,190,39,13.42,13.54,13.48,94.18,83.45,10.73,0.03,0.18,5.67,5.7,3.53,-0.05,0.05,13.29,5.07,1.69,1.6,1.26,0.26,0.22,1.18,0,1.18,42.22
C12105,0,412889,23,10000,409,15,7.03,7.98,0.28,93.66,71.03,22.62,0.03,0.8,5.58,0.22,0.14,-0.75,0.75,1.58,9.51,4.32,3.34,1.85,0.06,0.06,3.8,2.85,0.96,38.54
C12110,0,208816,2,10000,120,45,10.88,11.64,10.88,94.61,44.26,50.34,0.03,0.41,5.01,5.01,3.47,-0.35,0.35,4.56,5.52,2.47,2.32,1.33,0.09,0,0,0,0,46.19
C12124,1,365928,7,10000,223,26,2.27,5.16,2.27,97.51,75.24,22.27,0.03,1.41,1.11,1.11,0.8,-1.41,1.41,2.7,5.86,0.24,0.02,2.62,1.74,1.74,0.41,0,0.41,35.17
C12135,0,85308,5,10000,223,7,0.15,1.88,0.25,96.09,76.18,19.9,0.02,3.63,0.31,0.53,0.46,-3.63,3.63,0.72,25.11,14.81,13.32,3.64,3.88,1.67,0.92,0,0.92,41.24
C12136,0,155291,11,10000,138,105,-1.14,-1.14,-1.07,97.73,77.81,19.92,0.02,3.11,-0.81,-0.76,-0.83,0.01,0,10.59,8.58,0.35,0.17,1.46,1.11,0,0.88,0,0.88,82.72
C12147,0,215186,5,10000,61,-85,-28.87,-28.87,-28.87,106.6,86.34,20.26,0.02,0,-6.58,-6.58,-6.6,0,0,-8.5,2.73,0.03,0,0.06,0,0,0.04,0,0.04,20.4
C12154,0,29884,2,3000,13,-4,-0.28,0.37,-1.05,99.89,43.32,56.57,0.02,0.24,-0.1,-0.39,-0.58,-0.24,0.24,-1.66,4.49,1.93,1.21,1.37,0.05,0,0.17,0,0.17,26.1
C12158,0,40312,1,10000,61,10,4.92,5.86,4.92,92.85,72.34,20.51,0.02,1.15,6.02,6.02,4.71,-1.14,1.15,1.03,14.67,4.21,4.14,0.7,5.99,5.99,0.95,0.68,0.27,52.2
C12164,0,45128,2,10000,23,14,4.96,5.15,4.42,97.9,55.8,42.1,0.02,0.08,2.04,1.82,1.69,-0.07,0.08,1.49,4.93,0.18,0.04,1.25,0.31,0.03,0.92,0.39,0.53,77.21
C12168,0,20934,3,3000,18,5,4.35,5.09,4.35,96.49,49.65,46.85,0.02,0.51,3.02,3.02,2.76,-0.49,0.51,1.68,8.33,3.91,0.14,1.52,0.72,0,0.24,0,0.24,64.96
C12170,0,2601948,35,100000,2226,795,11.23,11.32,11.23,92.27,83.1,9.17,0.02,0.06,7.69,7.69,4.57,-0.06,0.06,7.95,8.21,0.15,0.06,4.09,0.71,0,3.9,0,3.9,46.2
C12177,0,4388584,340,60000,1969,698,8.83,8.87,8.83,96.79,88.71,8.07,0.02,0.06,3.17,3.17,1.81,0.01,0.02,11.64,4.31,1.07,0.67,1.79,1.07,0,0.85,0,0.85,0.13
C12188,0,622581,11,20000,1180,291,5.9,6.66,5.88,89.92,72.4,17.52,0.02,1.15,8.95,8.93,6.1,-1.14,1.15,14.59,18.21,4.97,4.94,3.19,0,0,2.47,0,2.47,269.82
C12201,0,38475,3,3000,12,3,-4.89,-4.61,-4.89,101.27,52.07,49.2,0.02,0.08,-1.32,-1.32,-1.47,-0.07,0.08,1.08,3.24,1.36,0.68,0.7,0.4,0.4,0.19,0,0.19,21.89
C12206,0,84869,2,10000,87,22,8.65,9.15,8.65,92.35,65.24,27.1,0.02,0.52,7.15,7.15,5.35,-0.41,0.42,2.23,9.92,0.54,0.43,0.46,1.76,0,1.71,0,1.71,116.5
C12219,0,93474,0,15000,63,40,2.99,6.14,41.96,96.64,65.84,30.8,0.02,1.76,1.62,33.01,25.7,-1.68,1.7,2.67,6.49,1.15,0,1.01,0.23,0,0.2,0,0.2,27.6
C12221,0,168203,12,10000,530,-23,1.06,1.06,1.1,92.65,51.98,40.68,0.02,4.69,2.68,2.78,2.78,0,0,-2.32,30.25,17.86,14.48,1.44,9.89,9.7,1.98,1.29,0.69,6.15
C12238,0,61846,8,70000,127,14,-41.57,-38.79,-41.18,156.58,66,90.58,0.02,11.97,-68.53,-67.88,-68.03,-4.57,4.58,0.21,19.78,1.39,1.01,5.74,7.26,7.26,0.81,0,0.81,71.85
C12269,0,3781,0,3000,18,-28,-36.24,-36.13,-41.32,174.2,113.27,74.66,0.01,0.45,-72.08,-75.73,-76.04,-0.44,0.45,-9.37,46.71,36.18,31.67,2.67,5.92,5.92,1.23,0,1.23,39.47
C12270,0,147961,3,3000,102,-9,-3.46,-1.64,-3.46,100.85,92.04,8.81,0.01,1.08,-1.93,-1.93,-1.96,-1.01,1.02,-3.06,6.68,2.76,2.68,0.6,1.61,0.78,0.34,0,0.34,50.22
C12297,0,892663,31,50000,709,288,28.45,28.5,28.45,81.89,64.65,17.24,0.01,0.03,18.09,18.09,10.97,-0.03,0.03,5.78,7.63,0.45,0.37,5.04,0.58,0.23,2.06,0,2.06,44.55
C12302,0,125518,6,3000,49,21,19.21,19.67,19.21,93.83,63.42,30.41,0.01,0.15,6.03,6.03,4.59,-0.14,0.15,7.06,3.77,0.28,0.14,0.27,0.69,0.69,0.31,0,0.31,76.28
C12309,1,263225,25,30000,203,48,1.43,2.85,1.43,98.25,83.44,14.81,0.01,0.88,0.89,0.89,0.43,-0.88,0.88,1.62,7.43,2.37,2.18,2.18,1.3,0.09,0.38,0,0.38,15.83
C12311,0,52385,6,10000,30,4,21.33,21.93,22.86,89.8,77.22,12.58,0.01,0.28,9.92,10.64,10.53,-0.27,0.28,0.4,5.58,0.79,0.57,1.9,0.03,0,1.43,0,1.43,22.91
C12313,0,679692,16,30000,1242,376,13.1,14.13,13.1,79.03,63.59,15.45,0.01,1.81,19.16,19.16,11.21,-1.5,1.5,12.56,17.55,8.02,7.12,0.99,1.44,0,2.98,2.46,0.51,206.9
C12325,1,44468,5,8000,75,-21,-29.92,-27.17,-29.92,135.96,84.52,51.44,0.01,4.69,-40.64,-40.64,-40.77,-3.73,3.74,-2.68,16.3,5.36,4.23,1.03,9.34,0,4.03,0,4.03,12.54
C12335,0,338662,6,20000,125,53,26.37,26.62,26.54,92.09,72.17,19.92,0.01,0.12,7.81,7.86,4.9,-0.07,0.07,2.68,3.55,1.16,0.45,0.35,0.2,0,0.51,0,0.51,52.65
C12352,0,36457,4,7000,20,7,1.22,2.32,1.22,98.94,39.23,59.71,0.01,0.5,0.56,0.56,0.25,-0.5,0.5,1.06,5.5,0.22,0,2.14,0.25,0,0.99,0,0.99,62.4
C12355,0,38043,3,10000,166,-131,0.7,1.39,0.7,95.14,50.87,44.27,0.01,2.42,2.45,2.45,2.45,-2.41,2.42,-13.13,41.96,5.13,4.41,7.63,5.63,4.76,0.29,0.11,0.18,17.64
C12374,0,248356,15,20000,424,118,0.22,1.92,0.22,97.39,80.93,16.45,0.01,2.32,0.3,0.3,0.24,-2.31,2.31,5.91,16.39,11.25,10.72,1.26,2.86,0,1.45,1.03,0.42,21.69
C12377,0,481118,10,10000,257,181,10.05,10.61,10.05,95.47,76.18,19.28,0.01,0.24,4.3,4.3,3.73,-0.24,0.24,18.12,5.14,0.47,0.02,0.71,0.2,0,1.23,0,1.23,102.26
C12386,0,52280,12,10000,13,11,26.49,26.49,26.49,94.55,87.43,7.12,0,0,5.45,5.45,4.08,0,0,1.12,2.47,0.33,0.32,1.94,0.08,0,0,0,0,3.82
C12388,0,16306,1,500,8,0,-4.06,-4.06,-4.06,100.64,69.56,31.08,0,0,-0.64,-0.64,-2.36,0,0,1.28,1.94,0.03,0,0,0,0,0,0,0,42.51
C12395,0,82884,7,10000,57,-8,1.91,3.83,1.91,97.88,65.86,32.02,0,1.07,1.06,1.06,0.99,-1.06,1.07,-0.86,6.64,2.04,1.25,2.46,1.44,0,1.38,0.62,0.76,8.22
C12399,0,30697,8,66000,85,-127,-33.16,-33.16,-33.16,174.18,111.89,62.28,0,0,-72.08,-74.18,-74.18,0,0,-1.94,26.85,1.9,1.08,0,14.84,9.7,1.25,0,1.25,3.97
C12403,0,76620,8,30000,33,4,13.87,14.95,13.21,94.7,56.8,37.9,0,0.38,4.92,4.69,4.5,-0.38,0.38,0.15,4.25,0.74,0.67,1.31,0.89,0,0.25,0,0.25,40
C12404,0,2253708,99,300000,1567,873,13.66,13.66,11.64,91.49,67.61,23.88,0,0.91,7.6,6.48,3.83,0,0,2.91,6.68,0.51,0.18,1.62,1.35,0.03,1.74,0,1.74,20.25
C12415,0,317234,0,10000,93,19,1.51,3.69,1.97,99.13,77.09,22.04,0,0.52,0.36,0.47,0.33,-0.51,0.52,2,2.84,0.52,0.21,1.2,0.35,0,0.29,0,0.29,23.07
C12419,0,197148,3,10000,74,40,2.04,3.19,2.04,99.04,70.36,28.68,0,0.35,0.62,0.62,0.45,-0.35,0.35,4.07,3.63,0.29,0.28,1.53,0.53,0.47,0.85,0.15,0.7,15.56
C12427,0,82754,4,2000,21,2,35.04,35.04,35.04,92.8,76.11,16.69,0,0,7.2,7.2,7.14,0,0,1,2.47,0.03,0,1.99,0,0,0.7,0,0.7,11.46
C12436,0,259238,2,10000,103,3,29.46,30.66,29.46,90.17,79.1,11.07,0,0.39,9.45,9.45,9.4,-0.38,0.39,0.31,3.85,0.26,0.02,2.09,0.31,0,1.69,0,1.69,31.43
C12437,0,111428,6,20000,110,16,2.16,3.2,2.16,97.23,86.01,11.22,0,1.06,1.71,1.71,1.59,-0.82,0.83,0.81,9.54,1.47,1.31,4.04,1.14,0.02,1.37,0,1.37,79.97
C12444,0,137035,7,1000,53,1,1.39,2.6,1.39,98.86,83.84,15.03,0,0.7,0.44,0.44,0.15,-0.38,0.38,1.61,3.78,0.61,0.36,2.32,0.12,0,0.63,0,0.63,21.61
C12445,0,71192,4,2000,37,-10,-3.18,-1.14,-3.08,100.48,71.55,28.92,0,0.85,-1.32,-1.28,-1.36,-0.85,0.85,-5.15,4.99,0.63,0.63,0.72,0.81,0,1.33,0,1.33,9.53
C12460,0,54566,1,5000,29,5,0.58,1.64,0.9,99.29,74.83,24.46,0,0.46,0.25,0.39,0.19,-0.46,0.46,1.09,5.21,1.89,1.87,0.45,0.86,0.22,0.4,0,0.4,37.81
C12473,0,53204,2,10000,51,14,13.81,13.96,9.01,88.86,59.3,29.56,0,0.43,10.71,6.99,4.44,-0.12,0.12,1.41,9.31,2.71,2.51,0.91,0.07,0,0.22,0,0.22,130.83
C12477,0,122308,3,10000,80,8,-0.81,-0.46,-0.81,100.25,84.41,15.84,0,0.18,-0.43,-0.43,-0.47,-0.18,0.18,0.81,6.31,0.03,0,0.81,0,0,0.81,0,0.81,67.68
C12478,0,11709,0,10000,12,-15,-49.67,-49.67,-49.67,142.67,58.29,84.38,0,0,-42.67,-42.67,-43.16,0,0,-1.55,10.31,0.49,0.39,8.31,0.24,0.24,3.82,2.84,0.98,32.07
C12479,1,494808,8,10000,467,25,0.77,1.51,0.77,98.86,88.28,10.58,0,0.56,0.58,0.58,0.41,-0.56,0.56,2.51,9.07,0.87,0.82,4.85,0.08,0,4.22,3.66,0.56,25.84
C12501,0,71152,8,85325,190,53,1.46,1.46,1.46,96.89,5.38,96.89,0,0,3.11,3.11,2.78,0,0,0.63,25.64,11.17,10.94,6.38,0.2,0,2.3,0,2.3,14.5
C12504,0,35875,2,10000,14,9,9.06,11.05,9.06,96.48,82.91,13.56,0,0.63,2.89,2.89,2.89,-0.63,0.63,0.97,3.83,0.54,0,1.62,0,0,0.9,0,0.9,0.78
C12511,0,31125,0,7000,55,2,-1.4,-1.35,-1.4,93.84,70.91,22.92,0,8.17,-2,-2,-2,-0.07,0.07,0.31,17.21,0.54,0.26,0,0,0,0,0,0,13.18
C12516,0,6208,4,1000,8,-9,-52.13,-50.53,-55.12,133.35,93.92,39.43,0,0,-33.35,-33.35,-34.25,0,0,-9.29,6.02,0.03,0,0,0,0,0,0,0,183.21
C12519,0,901979,15,50000,558,109,13.31,14.35,10.75,92.84,82.94,9.89,0,0.57,6.6,5.33,2.92,-0.52,0.52,2.18,5.95,0.64,0.47,2.41,0.58,0.58,0.78,0,0.78,70.63
C12530,0,11059,9,10000,14,-7,-2.81,0.2,-2.81,99.8,31.94,67.85,0,3.17,-2.96,-2.96,-2.96,-3.17,3.17,-0.71,12.64,8.96,2.54,0.86,1.14,0,0.21,0,0.21,33.77
C12532,0,34209,4,20000,398,24,0.22,0.22,0.25,97.99,79,18.99,0,0,2.01,2.34,2.34,0,0,1.23,74.75,1.09,0.11,8.76,14.84,0,6.37,0,4.83,21.89
C12536,0,113460,3,10000,53,13,3.97,4.61,3.97,98.26,77.2,21.06,0,0.24,1.5,1.5,1.03,-0.24,0.24,1.31,4.53,0.39,0.1,1.27,0.26,0,0.83,0,0.83,55.62
C12538,0,132800,5,10000,42,26,7.34,7.86,19.14,98.01,73.6,24.41,0,0.13,1.86,4.86,3.47,-0.13,0.13,2.61,3.04,0.03,0.01,0.76,0.17,0,0.86,0,0.86,51.31
C12552,0,0,0,10000,415,-467,-30.51,-30.31,-48.45,,,,,,,,,,,-28.45,,,,,,,,,,
C00004,0,59134,42,20164,170,-35,-23.13,-21.86,-11.38,174.2,113.27,48.49,33.52,2.93,-53.27,-26.22,-26.32,-2.87,2.93,-1.78,27.64,17.64,16.58,1.27,0.98,0.1,0.15,0,0.15,182.04
C00018,0,1210262,102,48000,1630,432,24.11,25.18,6.88,110.1,87.39,22.71,33.52,1.84,25.98,7.41,3.89,-1.09,1.15,9.01,12.93,1.79,1.72,2.51,1.76,0,3.19,2.89,0.3,88.66
C00019,0,51150,7,3000,21,8,10.55,10.66,10.55,133.62,27.02,106.6,33.52,0.04,3.6,3.6,3.29,-0.04,0.04,2.73,4.09,1.41,1.2,0,0.26,0.26,0.6,0,0.6,34.5
C00021,0,20830,2,3000,50,-11,0.6,2.11,0.58,130.16,5.42,109.72,33.52,2.96,1.16,1.14,0.82,-2.96,2.96,-3.72,23.38,6.94,5.58,1.89,1.82,0,0,0,0,19.87
